EntryID	taxonomyID
O46227	7227
Q382F6	185431
Q08215	559292
Q8VEM9	10090
P20081	559292
Q585K6	185431
Q5VRD7	39947
Q06134	559292
Q586X9	185431
P59633	694009
P9WP41	83332
O95907	9606
A0A1X9Q9H1	4896
P11458	83333
Q8BG87	10090
O43086	284812
F4JY11	3702
F1QFG9	7955
Q20507	6239
Q9FFY6	3702
P63312	10116
Q38AC6	185431
P98149	7227
P13551	274
Q9ULR5	9606
D6RFM5	9606
A0A1L1QZS5	7955
Q9ZVR7	3702
Q14397	9606
Q587G4	185431
Q382E8	185431
R4JRR8	1329779
P27838	83333
Q1JPV3	7955
Q7X843	3702
Q84MB1	3702
E1C626	9031
F4JI10	3702
F4J705	3702
Q8I2F6	36329
Q9SUE0	3702
P02600	10116
O94600	284812
Q6DRP8	7955
Q6FSV1	284593
Q8C0E2	10090
Q7TNB8	10090
M9PF79	7227
Q57TR7	185431
Q9D8B4	10090
Q9VTU4	7227
B3DFW5	7955
Q9NP91	9606
A0A2R8Q792	7955
O50456	83332
P92177	7227
Q9NXK8	9606
Q07205	10116
Q12329	559292
P0CX36	559292
F8VPY7	9606
Q9R1Z8	10090
A0A166B1A6	79200
P0C0Y5	29918
Q8L517	3702
Q9JKA6	10090
Q9QXG9	10090
Q6DC28	7955
O80576	3702
A0A2R8QK93	7955
P20065	10090
Q53GS7	9606
Q9FUS6	3702
F6PTN1	8364
E1JJP5	7227
P39384	83333
P58195	10116
P11441	9606
Q385A1	185431
P25105	9606
F1Q6P8	7955
Q4GY98	185431
Q581T5	185431
B0UYE5	7955
Q8AWD4	7955
Q40062	4513
P0ACE5	83334
Q86VR8	9606
Q8W4H8	3702
O07233	83332
M0QZB9	9606
Q57TT6	185431
P06340	9606
M9PHT1	7227
Q38DQ2	185431
Q9VKB9	7227
Q7KTC9	7227
P75946	83333
P49675	9606
P08593	559292
Q8CIN6	10090
O94464	284812
Q6FRS0	284593
Q9SX79	3702
Q9I296	208964
J9VLJ9	235443
Q57UP7	185431
Q8IUC1	9606
A1L390	9606
P08325	11283
P0DOY3	9606
Q9S831	3702
P0A746	83333
Q7M6Y3	10090
O35910	10116
O59811	284812
Q57UX1	185431
E9QIK2	7955
Q944S9	39947
Q8N9T8	9606
W6QRN8	1365484
Q8WWI5	9606
Q9LIR6	3702
Q5FVF5	10116
A0A0R4IPC6	7955
Q9VKK5	7227
Q8VYM2	3702
Q7K3V6	7227
P29029	559292
Q9VS29	7227
Q9SD07	3702
Q12471	559292
P58180	9606
A0A1D8PPI1	237561
Q9Y141	7227
E7F9X6	7955
A0A024R472	9606
Q8N9N8	9606
Q5UPT2	212035
B3DKC3	7955
Q62314	10090
O34753	224308
Q09137	10116
Q99288	559292
Q6GMF9	7955
Q5ADP3	237561
Q6PGW9	7955
Q9D205	10090
Q9C7I9	3702
Q9VA58	7227
Q803E5	7955
P30822	559292
A0A1W2P6L4	10090
A0A5F9ZI14	9606
Q5RGV3	7955
Q8GYM1	3702
B1AR13	10090
Q9NXE8	9606
Q05034	485
Q7T2Y1	7955
P81918	7227
F1QHZ3	7955
A0A3B3ITY8	9606
V9GX94	10090
Q90XE9	7955
Q3V3P4	10090
Q383L5	185431
Q9DDC9	9031
Q86Y13	9606
O80748	3702
F8W2B8	7955
Q23445	6239
O43665	9606
P57720	3702
Q8J2R0	334819
Q6FQH4	284593
A0A8I6A448	10116
A0A2R8Y4U4	9606
Q96BH6	9606
O22213	3702
P10069	227321
A0A1D8PI19	237561
P48593	7227
A0A8I6A4C5	10116
Q38F65	185431
P02666	9913
P9WJ59	83332
F4J7T2	3702
A0R4S9	246196
A0A1C9CX56	16922
P54619	9606
Q9UGN5	9606
O88498	10116
Q9CAT7	3702
O53291	83332
Q6NSN7	7955
Q86IG9	44689
P53344	559292
O89100	10090
A0A0B4KGA3	7227
P16666	10643
E1WAC8	216597
O13714	284812
P32969	9606
P22953	3702
Q2F6J9	9913
Q729N0	882
Q59ZW4	237561
Q80XI4	10090
A0A0G2JWP1	10116
A1YK56	7227
F4KEN7	3702
B3G515	7955
Q9LIH2	3702
Q9EPB1	10116
A0A0H2UN16	170187
Q8T994	7227
Q8CG76	10090
F1QW97	7955
O85142	1280
Q06001	559292
P09087	7227
G5EEJ1	6239
Q57UB6	185431
P0C8W3	380989
A0A1B0GV49	9606
P26169	272942
P26370	559292
F1RCC6	7955
P89079	10527
P84099	10090
A0A8I6A5S1	10116
Q28146	9913
O04482	3702
Q9D517	10090
Q9W7J1	7955
A1ZBU8	7227
Q9LT02	3702
O06311	83332
Q96DG6	9606
Q23975	7227
Q8IQE9	7227
Q9V3R1	7227
Q8VCV1	10090
P49756	9606
Q1JPT6	7955
Q9Z1R3	10090
O54728	10116
A0A494C001	9606
A0A0R4INK8	7955
Q9U4G5	7227
Q9BS91	9606
Q9GYQ9	6239
Q9SU58	3702
Q39123	3702
Q2TBX2	9913
P98170	9606
Q384C3	185431
Q95S76	7227
A0A0G2JWN9	10116
Q388Y3	185431
P46089	9606
Q5XFW6	10116
Q7RTS1	9606
Q3UEY5	10090
Q0CCX4	341663
A0A090N7W4	9606
V9HVY4	9606
Q04573	10090
Q9Y7L2	284812
Q20752	6239
Q21642	6239
Q6E434	284812
Q9LIN9	3702
G5EFJ8	6239
P0A7Y0	83333
D3ZSY3	10116
Q09836	284812
Q8GSG4	3880
A5PLL7	9606
O93311	7955
Q8TFG8	284812
P09077	7227
Q2UYN1	7227
Q94K66	3702
Q9M0A7	3702
Q9VLM0	7227
Q9ESE1	10090
A0A024R1T9	9606
Q9NSG2	9606
B8JM41	7955
F1RI95	9823
Q7JR58	7227
G3MZR2	9913
P77188	83333
Q91XX4	10090
Q9FYE2	3702
D6XD01	185431
F8VV52	9606
M9PCJ4	7227
Q6NQG3	3702
A1ZAK8	7227
Q9H069	9606
F5GUA9	6239
P26897	10116
Q8SXB9	7227
Q8IY50	9606
Q5ZR41	6239
Q9VVT2	7227
A0A2R8Q6R7	7955
P59632	694009
Q7KVL6	7227
F8W6I3	9606
Q9SSN3	3702
Q55GE6	44689
B7ZVL6	7955
P23565	10116
Q8BTA5	10090
Q96AA3	9606
P31146	9606
P27842	83333
C6KT68	36329
Q9ERU2	10116
Q0VF96	9606
Q9LU41	3702
Q6A070	10090
Q5I0F7	7955
Q6BDA0	3702
P18211	10116
P0C8Q8	3702
Q9C4Z3	2210
I1TMD7	7955
Q9P7D1	284812
Q75JR3	44689
P34140	44689
A0A1B0GWM3	10116
Q8GCC1	48465
Q96305	3702
P32328	559292
Q7YU00	7227
X1WHN7	7955
A5A8J7	7955
Q9W1H4	7227
Q8IWZ8	9606
P0ABL1	83333
Q9R1G6	10090
Q9GZV8	9606
Q84UU9	3702
Q7Z698	9606
Q49BL4	7227
O51368	224326
Q8SXA6	7227
Q9XVL8	6239
K6UCV4	1120755
Q8JPR2	796210
P71851	83331
D3UJ80	679897
O88876	10090
Q9FMA0	3702
Q38DN1	185431
Q8LGA5	3702
P0A7C2	83333
A0A126GUR6	7227
I3ISL8	7955
D2NUE8	7227
P35969	10090
Q4V5R4	7227
Q9USM1	284812
Q57X93	185431
P0A8J8	83333
O95399	9606
Q5AMR5	237561
Q91Y63	10090
Q09670	284812
P00924	559292
Q13573	9606
Q6FN33	284593
I3L2J8	9606
Q9BQ67	9606
Q5BET8	227321
Q9NEL2	6239
O55203	10090
B3U3W0	7955
Q5JCX3	69014
M9PCX2	7227
Q8H443	39947
P26831	195102
A0A1D5PVE2	9031
A0A0B4KFK9	7227
P59046	9606
A0A2R8QPB8	7955
Q9M2T2	3702
A4ZGQ8	36774
P27476	559292
I1ZJY9	1114965
P93203	4081
Q6DBN4	3702
O88690	10090
E5KPM9	9606
Q8NEZ4	9606
O94325	284812
Q8VD65	10090
A0A1D8PHF8	237561
S4R2L2	10090
P63313	9606
P86479	9606
Q12754	559292
A0A5S9EHU3	10090
P13747	9606
O74881	284812
Q9ZES5	29337
Q5BD69	227321
Q8ND23	9606
Q7XYW9	3702
Q8BWR2	10090
Q93099	9606
Q54V86	44689
Q99344	559292
Q8IKR1	36329
Q8DY68	208435
Q9BTL4	9606
Q0JXE7	3702
Q50J65	7955
Q5N829	39947
Q12520	559292
F1QDR6	7955
F1RBS6	7955
O95782	9606
P50298	10116
A0A024R8U1	9606
I3IS98	7955
Q9SD86	3702
Q336V5	39947
Q3UV74	10090
Q9VI57	7227
Q9VVI9	7227
O19116	9913
Q9CWZ3	10090
O96782	7227
Q9CRB2	10090
A0A024R6M2	9606
A0A509AJG0	5823
Q9VVQ6	7227
P25362	559292
H3BJD6	10090
A0A8I6AP88	10116
Q99933	9606
Q8IWE4	9606
Q54L53	44689
P95129	83331
H2KZ73	6239
P48725	10090
P39346	83333
Q389U4	185431
Q80X68	10090
Q9CQR6	10090
Q8WU66	9606
Q8CI32	10090
K7EMN4	9606
Q9I871	9031
A0A8I6AEX7	10116
D6XKG7	185431
Q6DYE8	10090
Q21501	6239
A0A482AT42	204045
Q6UW15	9606
P49763	9606
Q385E9	185431
P13797	9606
Q8S2T0	3702
Q63122	10116
P0C5B6	3702
P29513	3702
P20443	10090
P40546	559292
P0C439	39946
O14198	284812
A0A024QZY3	9606
Q9VQI8	7227
Q9STX2	3702
Q8WSN4	7227
O61460	6239
P0CB78	170187
Q9BQG2	9606
P9WHE3	83332
O01652	7227
Q8C460	10090
B3DHA2	7955
Q92316	559292
Q8IGS3	7227
Q6I6N2	7955
O04204	3702
Q8N184	9606
P97370	10090
P32053	83333
O43082	284812
Q7TMF3	10090
P0AEB0	83333
F4K6Z5	3702
F1P170	9031
Q99PI5	10090
A0A0B4LFF8	7227
Q3TFD2	10090
Q4VW83	7955
Q8VDA1	10116
Q09170	284812
Q6FV31	284593
E1JGR7	7227
F1R259	7955
Q4FZU9	10116
Q9P2G4	9606
X1WG47	7955
P43672	83333
P62998	9913
Q389X0	185431
Q8I1V6	36329
Q5JZH0	9606
Q9FL28	3702
Q4WAW6	330879
Q7Y220	3702
Q4GYN3	185431
Q92786	9606
Q9HAT8	9606
P87360	7955
Q9JKL4	10090
Q9SR86	3702
Q9LTT7	3702
Q96NJ6	9606
Q68EK2	7955
A8MXE0	9606
P0A9D2	83333
Q96RP3	9606
A8XQ35	6239
F4KDI1	3702
Q385I5	185431
O07764	83331
Q8T971	7227
Q9LMT2	3702
P26819	10116
F4K1J4	3702
Q96HA7	9606
Q6P5Z2	9606
A0A2R8QRV4	7955
Q9FT97	3702
Q9C8C9	3702
Q99MR8	10090
A0A0A0MPN0	7955
A8W9Z0	480808
K7ERC4	9606
Q3BQH9	316273
Q38AD5	185431
P35748	9986
A0A0H3NF38	216597
A0A087WTB0	9606
Q57XZ1	185431
Q9LV16	3702
M0R3J3	9606
Q2M2W7	9606
F5GUE5	6239
Q963J2	7227
Q9Y448	9606
A1L3P4	10090
P9WJ09	83332
Q05946	559292
O08663	10090
G3V2B1	9606
Q3E705	559292
Q8QW27	31647
A0A4D6K823	7227
A8E567	7955
P21709	9606
Q94BY1	3702
Q5DIV1	287
G5EBR0	6239
Q9HDY9	284812
Q8IWN7	9606
E1BBG2	9913
D9PTP1	6239
Q9SK84	3702
Q4V3E9	7227
B9VJ17	8022
B7ZBF8	9606
M9NEW2	7227
Q8IQ85	7227
A8K4C8	9606
P53230	559292
Q57XD4	185431
O08523	10090
D3ZDE4	10116
Q8IFP2	36329
P24180	83333
Q9Y5B8	9606
P55918	9913
Q42202	3702
F1QMU5	7955
Q9BQ52	9606
P53077	559292
P17568	9606
P71842	83331
Q8AXX8	8355
Q383L7	185431
P38088	559292
P95231	83332
P55001	9606
Q5EB70	10116
P71650	83332
Q9M1I1	3702
Q9P0L0	9606
P13608	9913
P52943	9606
Q7T3B7	7955
Q6DG05	7955
O82238	3702
Q90271	7955
K7ER80	9606
Q4V8I1	10116
P80664	8801
A0A384NL29	9606
Q9CQF0	10090
Q8VY20	3702
A0A669KBA4	9606
Q9SE83	3702
O35125	10090
Q19046	6239
O22773	3702
Q8VYR5	3702
J3KRZ9	9606
Q504E3	7955
Q9FLD5	3702
Q0E9J5	7227
A0A0B4KG87	7227
A0A0B4KEP1	7227
Q86SQ6	9606
Q6AHQ8	6239
Q57231	1314
Q79YV4	223926
Q8IFK9	36329
A8CYR7	7955
Q6DBB8	3702
P08083	562
A0A1D8PH11	237561
B2GRU4	7955
P68699	83333
Q9TTX7	9823
Q8IDY3	36329
A0A0N9WLX3	208526
Q9BXU0	9606
Q93WN0	3702
P25578	559292
Q4WDG6	330879
Q38FG4	185431
Q6P3W6	9606
P0CX30	559292
P0CU18	284812
Q8K0W9	10090
A6QP11	9913
C0HK27	1457464
Q9Y5Y0	9606
D4A7K6	10116
Q5BJR8	10116
Q9VK85	7227
Q5A650	237561
Q7M3S9	44689
A5H447	8355
Q9C682	3702
Q5ZXN5	272624
P15149	10116
Q726Q1	882
Q923K9	10116
Q24395	7227
A0A0C5BKQ6	7955
Q13183	9606
O49195	3702
E0CYU6	10090
F2FB81	7227
A0A8I5ZXV6	10116
P69542	2847073
Q9LHP1	3702
Q50H32	10090
P61374	10116
Q9H501	9606
P0A6F9	83333
Q21929	6239
P86301	6918
Q8N4B1	9606
A0A8I6AMJ5	10116
A0A0B4K697	7227
Q3UWR2	10090
P32340	559292
Q95XJ4	6239
P0AE42	83333
Q99188	559292
F8W9X7	9606
O62415	6239
Q9LIK1	3702
Q9SGI2	3702
O94346	284812
Q5ALY1	237561
A3KNA2	7955
B7J8K5	243159
Q86V15	9606
Q9R1S9	10116
P9WQ71	83332
Q57VX4	185431
O81001	3702
A0A060Y0V6	8022
P0A8W0	83333
Q9C6Z3	3702
P45532	83333
Q5MNZ6	9606
P0A703	83333
Q3U289	10090
Q9LSY7	3702
Q9SZB3	3702
O42868	284812
A9UGV7	39947
P70551	10116
M9PD12	7227
Q9P6Q2	284812
Q53YE7	9606
Q5TKT1	7955
Q9UUJ4	284812
Q9M879	3702
Q5SUR0	10090
P38918	10116
F4IAG1	3702
A0A0B4LG88	7227
Q9ZUN1	3702
A0ES87	7955
Q9VTI8	7227
O23290	3702
Q8IY18	9606
A0A0R4IJE0	7955
P02283	7227
Q564K3	3702
Q57ZL1	185431
Q9Y7Q1	284812
Q8DPQ3	171101
Q9VS54	7227
P31324	10090
A4FG19	405948
Q9USW9	284812
Q8AXB4	8355
A0A8I6GHT4	10116
O42355	7955
F7C0L1	8364
C8V645	227321
Q9W1I2	7227
Q9HDV1	284812
Q810B8	10090
Q5VT25	9606
B4EVF5	529507
Q4R0J7	55588
P73389	1111708
B0BLY0	7955
Q069L1	7955
Q9U1H5	7227
A7XDE0	7955
Q2V3N5	3702
Q8VCS3	10090
O14235	284812
A0A384L7B9	3702
A0A8L2QNQ0	10116
Q96NS5	9606
A0A0G2KTI4	7955
P31637	9615
P14164	559292
P46593	237561
A0A0B5JFE8	7955
Q9P7V2	284812
A8J0N6	3055
Q8NBJ7	9606
P40169	559292
Q9V447	7227
Q3KST5	10376
X1WD45	7955
Q9BSU3	9606
Q97RW5	170187
A0A024R6X7	9606
P03134	648235
Q3UGX8	10090
V9HW41	9606
Q0KHR4	7227
A0A024R1J9	9606
P32715	83333
Q26278	7227
Q8BLD3	10090
Q8BJ03	10090
P26769	10116
O88553	10116
M9PBQ8	7227
P95032	83331
P36368	10090
P32368	559292
E9PQ59	9606
Q10197	284812
B7ZLY3	9606
P9WGI9	83332
Q8IHM1	36329
F1RAW8	7955
Q9USZ2	284812
P09092	10090
Q4JAY4	330779
Q9NPC6	9606
Q9LKA4	3702
Q8R2D2	10090
O76455	7227
Q9V9I4	7227
Q9H4G0	9606
Q7JY62	7227
P18242	10090
Q9CPU7	10090
M9PBP3	7227
A0A1D8PDA6	237561
Q6R5N8	10090
A8WG81	7955
P52747	9606
A0A1L8HU22	8355
B6VRE8	4097
Q640M6	10090
P08560	10360
P00970	10665
Q57YK0	185431
B0CN60	4100
G5EF60	6239
Q9P0S3	9606
Q8BVP2	10090
Q0E9I4	7227
Q12882	9606
Q6FT73	284593
A0A140VK94	9606
Q7TQF1	10090
F4IEC7	3702
Q9V3A4	7227
X2J5A2	7227
P03485	211044
A2V735	41210
Q9EQZ5	10141
Q38FI8	185431
A0A286Y9H2	7955
J7FCF0	9796
A0M8Q6	9606
Q4V5I9	7227
Q68TI8	6239
I6L996	9606
Q9UTM4	284812
Q9DBR0	10090
P11150	9606
Q03529	559292
Q93Q74	615
X6REK4	9606
Q8IVL1	9606
Q1L8J1	7955
O17430	7227
P11047	9606
O08712	10090
A0A096MK15	10116
Q12080	559292
A0A8I5ZT41	10116
B7WN81	6239
O33434	82367
Q9VN51	7227
Q9P781	284812
E9PF55	9606
K7EK60	9606
Q38C98	185431
Q99PJ1	10090
P46973	559292
Q9FL69	3702
P38293	559292
O94779	9606
Q46814	83333
O82209	3702
P41223	9606
A0A0B4K790	7227
Q8R332	10090
A0A0G2K490	10116
Q0KIF4	7227
Q9VTW3	7227
F1QQA2	7955
Q9NRM7	9606
Q8WN95	9913
D9I2G3	10116
Q9P6I4	284812
Q6B0V8	559292
E7EXX2	7955
Q7ZWD0	7955
Q8HWE7	10090
Q5QPJ4	9606
P38894	559292
B0BCZ5	9606
P9WMC1	83332
P14003	7227
Q7ZUD8	7955
P28061	273075
P12962	559292
Q6ZWJ1	9606
G0SGX1	759272
Q8L9A7	3702
A5D8S6	7955
P0CH07	284812
A0A1D8PU84	237561
A0A024RB00	9606
Q63362	10116
P76106	83333
Q38B17	185431
Q9Y3C4	9606
Q92365	284812
A0A024RDB5	9606
O33192	83332
A0A178WKP3	3702
Q9LFV0	3702
Q4WLN1	330879
Q6ZP82	9606
P32069	3702
Q96DZ5	9606
Q9FKT5	3702
P55262	10029
A0A024RCY3	9606
F4KDA5	3702
Q8VZR7	3702
Q9W332	7227
Q69VR7	39947
Q7ZVT1	7955
Q4W8B6	1113698
Q0E9K5	7227
Q57VW0	185431
Q86VL0	9606
Q9S814	3702
P53597	9606
A0A0A1HA03	3617
F1MB71	9913
P31801	83333
Q51559	208964
A0A0S2Z4A5	9606
A0A287ABG2	9823
Q8C9V1	10090
O08643	10090
P40072	559292
A0A158VE57	7955
Q586A3	185431
Q20608	6239
Q5AD37	237561
Q9FGY9	3702
P11662	10116
Q9ZU32	3702
Q9C5D7	3702
E9PPY1	9606
A0A0C4DH22	9606
A0A0C5DM37	4058
F1R0N2	7955
Q4V4D1	7227
P02628	8010
F1Q691	7955
P90835	6239
E7F226	7955
Q9C9D0	3702
Q8IVW6	9606
P73812	1111708
Q9H2D6	9606
P0AC13	83333
O44611	6239
Q57Y01	185431
Q82UI9	228410
A0A8I6GHB3	10116
A0A024R248	9606
Q5ANB1	237561
Q9DDW0	7955
A0A0B4LIE3	7227
Q0J954	39947
Q5RGZ4	7955
P46989	559292
Q8LPS2	3702
A0A075B7F2	9606
A0A0H5BJW1	8355
Q8LC95	3702
O33332	83332
Q86I66	44689
P49893	8355
C7FZU4	6239
A0A0H3L852	652616
P0C459	39946
A0A2R8RVI8	7955
I0E2I4	7227
O76337	6239
Q9H0J4	9606
Q08AU6	10090
P35527	9606
Q95216	9986
Q8N680	9606
Q9VXF9	7227
Q9VWL4	7227
P55105	10090
P04036	83333
O70277	10116
Q8VYN6	3702
Q9UHX3	9606
A7J385	3635
Q8TB92	9606
D0EWS2	7955
P55789	9606
Q8JIM3	8400
Q60660	10090
P0DJ26	44689
A0AVX7	9031
Q9FS87	4113
A0A8J8YPE2	10116
Q9FZE0	3702
O80985	3702
Q9LMR5	3702
Q12057	559292
Q9V895	7227
O60061	284812
A0A3G2LGI8	1940113
Q9WVM8	10090
I3LUZ9	9823
Q29201	9823
P13433	559292
P70188	10090
O75436	9606
Q8XKA0	195102
P30281	9606
Q57U43	185431
E9PBP6	9606
Q2V2Q1	559292
Q7ZUA3	7955
P25086	10116
B0G108	44689
Q9HUG8	208964
Q9NY59	9606
Q7LZ14	9031
Q9Z1U5	10090
Q9VNY4	7227
Q09742	284812
Q5LPZ5	246200
Q568X8	7955
Q6SGW1	257393
P09030	83333
Q9FN05	3702
A1Z714	7227
Q91ZJ9	10090
Q8R2H2	10116
A0A8I6A710	10116
Q59YE8	237561
Q9CUF2	10090
O45904	6239
Q9JLU4	10116
Q8R235	10090
G8B6C6	578454
A0A8I6G3S6	10116
C0HM33	8407
Q6FT51	284593
O53519	83332
P53221	559292
B7WN72	6239
A0A1B0GX60	9606
Q03025	208964
Q556Q0	44689
Q95U34	7227
O94612	284812
O94344	284812
F4IN58	3702
Q57YS4	185431
O75596	9606
Q928C2	272626
G0SCB6	759272
C7AG48	11072
A0A8I6AFY1	10116
H3BQQ4	9606
P23625	7227
Q38E08	185431
Q6CSX2	284590
A0A1I9R3Y6	42064
Q10356	284812
P06593	4498
M0R102	9606
Q9SGD1	3702
B7TLZ0	7955
A0A286YAB5	7955
Q4V8U3	7955
O23174	3702
H0YNX7	9606
Q9NP95	9606
P09656	10116
Q91Y81	10116
A4IFW3	7955
Q8SWT8	7227
P62914	10116
Q9JLK4	10090
Q9LFI5	3702
W0S0X4	9606
P39936	559292
P9WL81	83332
Q2QLR0	39947
A6NE82	9606
Q583Y8	185431
P10588	9606
P9WN25	83332
F8QQ74	376
U3JAX1	7955
P0AD49	83333
Q8GFE2	49338
Q6A028	10090
P02870	3864
Q9W111	7227
Q9I0F3	208964
Q66I72	7955
F1QAX3	7955
P0CU20	284812
Q8BWU1	10090
A1A5Q0	10116
Q2F974	39946
Q4V9N9	7955
Q9JMG2	10090
P06610	83333
P47792	7955
A0A024R1V4	9606
V9M2S5	103349
O82775	3702
Q7MBY8	196600
Q9M001	3702
Q12350	559292
P14991	268960
E1B8D6	9913
P36581	284812
O95390	9606
Q9SYH1	3702
Q9R1B9	10090
A2AQ25	10090
Q9SJ45	3702
P02394	224308
P74857	99287
Q8LF90	3702
Q53HI1	9606
Q9D6T1	10090
Q9LQ95	3702
A8HTM2	32049
P47082	559292
D9YZV5	9606
A0A075TR33	27334
Q9W430	7227
Q5QNW6	9606
Q9ER60	10090
F4I2F0	3702
P0AGE0	83333
U3GLJ1	9913
Q8JG54	9031
Q9NS62	9606
Q9ULB5	9606
Q9SRV7	3702
Q62812	10116
A6NHG4	9606
Q2MJQ9	7955
A0A3Q7ZPG5	29154
B8YIE8	39947
Q7ZVD9	7955
Q9FMC2	3702
Q9LZU4	3702
O43189	9606
Q924M7	10090
F1QZU7	7955
Q54305	1343740
H0YBX2	9606
Q9C9Z8	3702
Q9W437	7227
F1QPG9	7955
Q9WTK3	10090
Q04735	10090
Q9V3Z4	7227
A0A0B4LGY0	7227
Q9H2L4	9606
P11245	9606
A1NY77	9606
Q9P6N6	284812
X2JGD3	7227
G5ECM4	6239
Q499E5	10090
C0SKM5	7955
O75003	5627
O15442	9606
F1Q700	7955
P0AC62	83333
P87051	284812
O60062	284812
Q9Y342	9606
Q9Y5A9	9606
Q93Z51	3702
Q6V6S0	7227
O96116	36329
O35411	10090
P08997	83333
E7EQN5	9606
P53686	559292
P11612	7227
O81007	3702
F1QC58	7955
B2RXC2	10090
O14020	284812
P01880	9606
Q8SYR7	7227
P62483	10116
Q8T4M1	7227
Q57Y72	185431
Q76NQ1	7227
P82281	3702
Q10279	284812
Q384M8	185431
Q23590	6239
P25618	559292
P01263	8018
Q8L742	3702
Q2THW7	10116
P04083	9606
Q9NSK0	9606
Q9UMW8	9606
Q8TE02	9606
C9JK83	9606
Q9P0J6	9606
M1BJF6	4113
A0A8I6G798	10116
Q8IUC2	9606
P0A847	83333
Q93YV0	3702
A0A1D8PHQ6	237561
P07280	559292
Q57ZC4	185431
Q55CS7	44689
A4QNW0	7955
Q9VWP6	7227
Q61824	10090
O00458	9606
Q9VQ93	7227
Q14202	9606
P0DL28	10116
Q5T8A7	9606
Q8SX37	7227
Q8IGB6	7227
P31463	83333
F2Z613	284593
P97879	10116
Q9FIX1	3702
Q9STB6	3981
Q5ZLC5	9031
E7FCZ5	7955
Q0WI86	632
P01347	10116
P17982	10116
Q7Z3H1	9606
A0A1D8PRB9	237561
Q9UJY1	9606
Q9VW97	7227
Q9Z110	10090
Q4ZGD8	10090
A0A0G2JTY4	10116
Q5AQA4	227321
Q8CHQ0	10090
Q9NP55	9606
E1JIH3	7227
Q8NCF5	9606
Q57ZZ2	185431
P40848	284812
P69330	83333
Q62191	10090
Q03689	2587412
Q8WXX0	9606
A0A1D8PGU5	237561
Q980A5	273057
P47122	559292
F1NHC7	9031
A0A109NGN6	9606
A5WUL6	7955
Q8MRR9	7227
Q9VDN3	7227
A0A8I6AHK0	10116
Q9GZM8	9606
P71073	224308
P17442	559292
Q9LJB4	3702
A2AGL3	10090
E9PV87	10090
P01193	10090
Q09871	284812
M0R1D6	9606
Q705K5	7955
A0JMQ3	7955
Q5GH76	9606
Q382M2	185431
Q54IS7	44689
Q8L7A9	3702
P78595	237561
A0A1D8PGJ9	237561
Q6A0D4	10090
Q6VH22	10090
Q38FH1	185431
A4JYD3	7955
Q960D5	7227
O88910	10090
Q9CTA9	10090
Q38DG2	185431
Q09327	9606
O09112	10090
P84692	1221240
Q969S6	9606
B2XY77	7955
Q9W1I7	7227
P63011	10090
Q8RUW5	3702
Q86AV6	44689
O75015	9606
Q9R045	10090
K0BWD0	1235996
M9NGF7	7227
Q9UW83	227321
P36599	284812
Q39262	3702
A0A8I6AM39	10116
Q9USP8	284812
Q9S9T7	3702
A0A0H2UKT5	7955
V9HWI2	9606
Q9FIJ4	3702
Q22145	6239
Q6FR70	284593
P23670	272562
O95125	9606
Q28141	9913
Q7YXD4	44689
O23702	3702
Q60977	10090
P62843	10090
Q925I4	10090
Q9NC98	5691
Q5B9N8	227321
Q9N4D8	6239
P9WHW1	83332
P64479	83333
Q9P227	9606
O59712	284812
Q9ZW22	3702
P23693	10116
Q9VH69	7227
P9WNE7	83332
Q55AW9	44689
X1WGA2	7955
Q5C8V1	7955
P39053	10090
Q8CJD3	10116
Q9S744	3702
Q9P4U6	227321
Q54ZC9	44689
O07431	83332
Q9HCI5	9606
Q8MRX9	7227
E9QG77	7955
Q8IL67	36329
Q9QYV0	10116
Q387G6	185431
Q61152	10090
Q961T5	7227
A6T923	272620
O49908	4097
Q9ESW4	10090
F1QUH3	7955
Q383Z7	185431
Q9SNB8	3702
P0AAI3	83333
E0XKJ9	485572
Q803H5	7955
Q8IN47	7227
P0A742	83333
Q69YN2	9606
Q9Y2W1	9606
Q38AX2	185431
A1Z877	7227
A2A123	7955
P32321	9606
Q59VM6	237561
Q4V985	7955
P44632	71421
Q8WVZ1	9606
D3ZUL2	10116
O73810	9103
Q588C7	7955
Q91VT8	10090
A0A087X0L2	9606
Q5QGT7	9606
Q8WVB6	9606
Q8LE56	3702
B8JHS6	7955
Q6EE37	7955
Q9JIW4	10090
D4AEH9	10116
P71785	83332
Q8N8D1	9606
Q6IQA7	7955
A0A075B729	9606
Q8VY06	3702
O80996	3702
O82481	3702
Q7NXD4	243365
A2QK66	425011
P09560	8355
P11709	559292
D3ZA31	10116
G8XR08	5660
Q725S5	882
Q5RGS4	9606
A0A0G2JSW0	10116
Q8INF7	7227
Q9DCI9	10090
Q9M060	3702
H0YPZ4	59729
Q8MZC6	7227
P0AE60	83333
P0CT84	284812
Q6NY41	7955
A8R0V5	10090
Q8QGV6	8355
Q9BT30	9606
Q386P7	185431
P93508	3988
Q7ZVJ7	7955
P04489	28285
Q7ZUS2	7955
F4JY24	3702
Q582K6	185431
A0A2R8QLG6	7955
Q9SW44	3702
H7BYY1	9606
Q96CB8	9606
B7FAS2	6239
Q03735	559292
Q6NSW7	9606
Q5U1D1	7227
P59532	10090
Q9EQH3	10090
O06577	83332
A0A2R8Q8K8	7955
Q9CZD0	10090
A0A0R4I9S5	7955
